Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C049340,37,Female,West,37,Premium,91.64,1,0,06-11-2022,1099.68,2022,2-5 yr,Q4 high
C049341,34,Male,North,82,Standard,32.59,2,0,29-12-2021,391.08,2021,5-10 yr,Q3
C049342,48,Male,South,88,Standard,23.34,2,0,18-09-2019,280.08,2019,5-10 yr,Q2
C049343,33,Male,South,19,Basic,13.1,1,0,03-12-2019,157.2,2019,1-2 yr,Q1 low
C049344,23,Male,Central,24,Standard,23.4,0,0,28-09-2021,280.8,2021,1-2 yr,Q2
C049345,22,Female,Central,4,Standard,30.94,0,0,22-12-2023,371.28,2023,0-6 mo,Q3
C049346,26,Male,South,30,Premium,52.01,0,0,02-03-2021,624.12,2021,2-5 yr,Q4 high
C049347,34,Male,Central,50,Standard,31.33,2,0,19-10-2022,375.96,2022,2-5 yr,Q3
C049348,45,Male,Central,89,Premium,43.69,1,0,02-03-2021,524.28,2021,5-10 yr,Q3
C049349,45,Male,North,89,Standard,27.77,0,0,24-09-2022,333.24,2022,5-10 yr,Q3
C049350,53,Male,North,1,Standard,17.55,1,0,26-09-2019,210.6,2019,0-6 mo,Q2
C049351,41,Male,East,100,Standard,32.72,0,0,03-01-2025,392.64,2025,5-10 yr,Q3
C049352,37,Female,Central,6,Standard,36.11,0,1,14-08-2022,433.32,2022,0-6 mo,Q3
C049353,41,Female,South,15,Basic,6.75,2,0,07-04-2024,81,2024,1-2 yr,Q1 low
C049354,39,Female,East,26,Premium,38.61,0,0,18-11-2021,463.32,2021,2-5 yr,Q3
C049355,39,Female,West,66,Basic,13.84,0,0,27-08-2021,166.08,2021,5-10 yr,Q1 low
C049356,22,Male,East,91,Standard,28.04,0,0,02-04-2025,336.48,2025,5-10 yr,Q3
C049357,32,Male,East,11,Basic,7.69,4,0,12-01-2024,92.28,2024,6-12 mo,Q1 low
C049358,35,Female,East,28,Premium,47.87,0,0,30-01-2022,574.44,2022,2-5 yr,Q3
C049359,27,Female,South,66,Premium,65.85,1,0,24-11-2019,790.2,2019,5-10 yr,Q4 high
C049360,29,Male,East,62,Standard,28.98,0,0,26-08-2021,347.76,2021,5-10 yr,Q3
C049361,37,Male,East,27,Standard,39.27,5,0,31-03-2023,471.24,2023,2-5 yr,Q3
C049362,34,Male,East,86,Standard,36.72,1,0,16-12-2021,440.64,2021,5-10 yr,Q3
C049363,31,Male,North,35,Premium,51.73,2,0,13-07-2025,620.76,2025,2-5 yr,Q4 high
C049364,29,Female,North,10,Basic,17.13,1,1,06-01-2022,205.56,2022,6-12 mo,Q2
C049365,32,Male,North,83,Standard,21.51,1,0,02-02-2023,258.12,2023,5-10 yr,Q2
C049366,38,Male,Central,30,Standard,39.66,1,0,15-09-2021,475.92,2021,2-5 yr,Q3
C049367,49,Female,East,101,Standard,16.56,0,1,13-04-2019,198.72,2019,5-10 yr,Q2
C049368,38,Female,South,111,Standard,24.99,2,0,19-04-2020,299.88,2020,5-10 yr,Q2
C049369,38,Female,Central,101,Basic,6.03,1,0,01-04-2023,72.36,2023,5-10 yr,Q1 low
C049370,34,Male,South,16,Standard,39.12,0,0,09-04-2023,469.44,2023,1-2 yr,Q3
C049371,39,Female,East,112,Basic,5.44,2,0,29-04-2020,65.28,2020,5-10 yr,Q1 low
C049372,18,Male,Central,110,Premium,54.28,0,0,06-07-2025,651.36,2025,5-10 yr,Q4 high
C049373,29,Male,North,81,Premium,75.07,2,0,13-01-2025,900.84,2025,5-10 yr,Q4 high
C049374,27,Male,Central,49,Basic,17.13,2,0,27-04-2021,205.56,2021,2-5 yr,Q2
C049375,34,Male,East,79,Basic,12.35,2,0,07-09-2019,148.2,2019,5-10 yr,Q1 low
C049376,45,Male,North,14,Enterprise,237.69,2,0,16-01-2024,2852.28,2024,1-2 yr,Q4 high
C049377,41,Female,East,20,Premium,45.04,1,0,02-10-2020,540.48,2020,1-2 yr,Q3
C049378,48,Male,East,47,Standard,19.43,1,0,14-07-2023,233.16,2023,2-5 yr,Q2
C049379,37,Male,North,3,Standard,24.1,1,0,20-05-2025,289.2,2025,0-6 mo,Q2
C049380,47,Female,North,46,Standard,23.18,0,0,18-08-2021,278.16,2021,2-5 yr,Q2
C049381,29,Female,South,109,Standard,21.16,1,0,06-11-2023,253.92,2023,5-10 yr,Q2
C049382,18,Female,East,36,Basic,13.06,2,0,08-06-2025,156.72,2025,2-5 yr,Q1 low
C049383,37,Male,East,18,Premium,64.54,1,0,10-03-2020,774.48,2020,1-2 yr,Q4 high
C049384,35,Female,South,120,Basic,5.49,1,1,15-08-2025,65.88,2025,5-10 yr,Q1 low
C049385,24,Female,West,72,Basic,7.96,0,0,18-12-2019,95.52,2019,5-10 yr,Q1 low
C049386,25,Female,East,113,Standard,25.71,1,0,27-09-2019,308.52,2019,5-10 yr,Q2
C049387,18,Male,North,12,Basic,7.49,0,0,17-06-2020,89.88,2020,6-12 mo,Q1 low
C049388,35,Male,South,109,Premium,63.2,2,0,01-06-2019,758.4,2019,5-10 yr,Q4 high
C049389,52,Female,Central,59,Standard,17.55,1,0,03-04-2019,210.6,2019,2-5 yr,Q2
C049390,37,Female,South,83,Basic,11.85,1,0,02-01-2022,142.2,2022,5-10 yr,Q1 low
C049391,43,Male,Central,113,Premium,43.93,3,0,18-11-2023,527.16,2023,5-10 yr,Q3
C049392,30,Prefer not to say,North,59,Basic,10.27,0,0,14-03-2023,123.24,2023,2-5 yr,Q1 low
C049393,38,Female,South,67,Basic,11.54,1,0,20-09-2022,138.48,2022,5-10 yr,Q1 low
C049394,18,Male,South,35,Basic,19.48,0,0,22-02-2021,233.76,2021,2-5 yr,Q2
C049395,34,Female,West,89,Basic,15.02,0,0,01-12-2020,180.24,2020,5-10 yr,Q1 low
C049396,48,Male,North,115,Enterprise,235.19,0,0,19-05-2022,2822.28,2022,5-10 yr,Q4 high
C049397,32,Male,South,20,Basic,14.16,0,0,20-04-2021,169.92,2021,1-2 yr,Q1 low
C049398,42,Female,South,14,Basic,16.69,2,0,18-01-2025,200.28,2025,1-2 yr,Q2
C049399,27,Female,West,38,Standard,36.69,3,0,23-12-2022,440.28,2022,2-5 yr,Q3
C049400,21,Female,Central,82,Standard,16.5,2,1,25-11-2020,198,2020,5-10 yr,Q2
C049401,21,Female,East,22,Standard,36.48,2,0,25-07-2024,437.76,2024,1-2 yr,Q3
C049402,38,Male,West,77,Standard,17.58,0,0,04-02-2025,210.96,2025,5-10 yr,Q2
C049403,29,Male,North,67,Standard,19.29,1,1,17-10-2021,231.48,2021,5-10 yr,Q2
C049404,36,Female,South,37,Premium,56.86,1,1,16-01-2025,682.32,2025,2-5 yr,Q4 high
C049405,40,Female,South,39,Standard,26.07,0,1,20-06-2024,312.84,2024,2-5 yr,Q3
C049406,42,Female,North,113,Basic,19.6,2,0,10-01-2024,235.2,2024,5-10 yr,Q2
C049407,36,Male,South,119,Basic,11.95,3,0,27-12-2019,143.4,2019,5-10 yr,Q1 low
C049408,43,Female,South,8,Standard,33.3,2,0,01-07-2024,399.6,2024,6-12 mo,Q3
C049409,31,Female,West,47,Premium,94.44,2,1,11-01-2019,1133.28,2019,2-5 yr,Q4 high
C049410,33,Male,South,27,Basic,15.36,1,0,11-02-2022,184.32,2022,2-5 yr,Q1 low
C049411,24,Male,East,114,Standard,22.4,1,0,30-09-2021,268.8,2021,5-10 yr,Q2
C049412,46,Female,South,108,Premium,85.44,0,0,20-01-2020,1025.28,2020,5-10 yr,Q4 high
C049413,40,Male,South,24,Premium,80.5,1,1,01-05-2024,966,2024,1-2 yr,Q4 high
C049414,32,Male,Central,106,Basic,12.12,0,0,08-08-2025,145.44,2025,5-10 yr,Q1 low
C049415,24,Female,South,2,Basic,15.02,0,0,25-04-2025,180.24,2025,0-6 mo,Q1 low
C049416,34,Male,South,81,Standard,26.34,1,0,08-01-2024,316.08,2024,5-10 yr,Q3
C049417,34,Female,Central,82,Enterprise,88.1,1,1,04-11-2019,1057.2,2019,5-10 yr,Q4 high
C049418,29,Female,South,3,Basic,16.96,1,1,22-12-2022,203.52,2022,0-6 mo,Q2
C049419,18,Female,North,68,Premium,51.04,0,1,03-09-2024,612.48,2024,5-10 yr,Q4 high
C049420,30,Male,East,18,Enterprise,217.63,2,0,27-10-2023,2611.56,2023,1-2 yr,Q4 high
C049421,40,Female,North,88,Premium,61.99,0,0,04-08-2023,743.88,2023,5-10 yr,Q4 high
C049422,18,Female,Central,30,Standard,21.26,2,0,30-01-2025,255.12,2025,2-5 yr,Q2
C049423,42,Female,South,113,Basic,16.5,0,0,31-10-2021,198,2021,5-10 yr,Q2
C049424,34,Male,Central,22,Premium,78.26,2,0,21-05-2019,939.12,2019,1-2 yr,Q4 high
C049425,39,Female,North,24,Standard,24.37,1,1,07-05-2023,292.44,2023,1-2 yr,Q2
C049426,23,Male,West,95,Standard,21.78,0,0,14-04-2020,261.36,2020,5-10 yr,Q2
C049427,26,Male,North,26,Basic,11.55,2,0,16-10-2019,138.6,2019,2-5 yr,Q1 low
C049428,23,Female,West,22,Premium,72.83,1,0,04-12-2022,873.96,2022,1-2 yr,Q4 high
C049429,31,Male,Unknown,12,Basic,18.34,1,1,31-03-2020,220.08,2020,6-12 mo,Q2
C049430,39,Female,West,37,Basic,19.56,1,0,08-04-2024,234.72,2024,2-5 yr,Q2
C049431,18,Male,North,93,Basic,19.36,1,0,22-03-2021,232.32,2021,5-10 yr,Q2
C049432,39,Male,East,114,Basic,5.29,0,0,28-07-2025,63.48,2025,5-10 yr,Q1 low
C049433,45,Female,South,62,Standard,32.19,1,0,12-10-2023,386.28,2023,5-10 yr,Q3
C049434,37,Female,South,105,Standard,35.06,1,1,16-07-2022,420.72,2022,5-10 yr,Q3
C049435,39,Female,South,36,Enterprise,213.43,1,0,04-02-2020,2561.16,2020,2-5 yr,Q4 high
C049436,42,Non-binary,East,73,Basic,13.51,4,1,28-12-2020,162.12,2020,5-10 yr,Q1 low
C049437,28,Female,South,72,Basic,14.21,1,0,09-08-2019,170.52,2019,5-10 yr,Q1 low
C049438,47,Female,East,65,Basic,13.27,1,0,13-10-2024,159.24,2024,5-10 yr,Q1 low
C049439,29,Male,South,72,Standard,26.68,0,0,28-12-2019,320.16,2019,5-10 yr,Q3
C049440,42,Male,North,33,Enterprise,185.41,1,1,18-01-2021,2224.92,2021,2-5 yr,Q4 high
C049441,32,Male,South,41,Basic,15.48,0,0,05-11-2024,185.76,2024,2-5 yr,Q1 low
C049442,35,Female,East,7,Basic,11.43,1,1,26-02-2019,137.16,2019,6-12 mo,Q1 low
C049443,35,Male,Central,103,Basic,10.36,3,0,03-04-2023,124.32,2023,5-10 yr,Q1 low
C049444,31,Female,West,49,Premium,45.24,2,0,01-11-2024,542.88,2024,2-5 yr,Q3
C049445,38,Male,South,34,Standard,37.8,2,1,25-07-2022,453.6,2022,2-5 yr,Q3
C049446,44,Female,West,52,Basic,11.35,2,1,22-10-2021,136.2,2021,2-5 yr,Q1 low
C049447,18,Female,South,10,Enterprise,246.06,0,0,30-06-2021,2952.72,2021,6-12 mo,Q4 high
C049448,33,Male,North,119,Standard,20.97,0,0,29-08-2025,251.64,2025,5-10 yr,Q2
C049449,43,Female,East,113,Basic,10.88,0,0,17-12-2023,130.56,2023,5-10 yr,Q1 low
C049450,45,Male,Central,57,Premium,35.51,0,0,01-07-2023,426.12,2023,2-5 yr,Q3
C049451,35,Female,North,18,Standard,39.18,2,1,23-04-2019,470.16,2019,1-2 yr,Q3
C049452,22,Male,Central,104,Premium,91.24,2,0,14-07-2024,1094.88,2024,5-10 yr,Q4 high
C049453,27,Male,South,105,Basic,18.4,2,0,08-12-2021,220.8,2021,5-10 yr,Q2
C049454,34,Male,South,27,Standard,34.75,2,0,05-04-2021,417,2021,2-5 yr,Q3
C049455,22,Female,North,100,Premium,79.4,1,1,12-07-2025,952.8,2025,5-10 yr,Q4 high
C049456,47,Female,North,46,Standard,27.93,2,0,15-07-2024,335.16,2024,2-5 yr,Q3
C049457,41,Female,North,6,Standard,29.61,1,1,29-03-2023,355.32,2023,0-6 mo,Q3
C049458,37,Female,South,26,Enterprise,93.07,0,0,31-01-2021,1116.84,2021,2-5 yr,Q4 high
C049459,43,Female,East,38,Basic,12.49,0,0,16-09-2024,149.88,2024,2-5 yr,Q1 low
C049460,39,Male,South,85,Basic,19.01,0,1,26-06-2023,228.12,2023,5-10 yr,Q2
C049461,37,Female,North,70,Premium,57.27,3,0,26-06-2023,687.24,2023,5-10 yr,Q4 high
C049462,39,Female,East,82,Standard,36.34,4,1,09-01-2020,436.08,2020,5-10 yr,Q3
C049463,50,Female,North,111,Standard,37.43,1,0,15-07-2019,449.16,2019,5-10 yr,Q3
C049464,22,Female,East,109,Basic,6.66,2,0,31-12-2021,79.92,2021,5-10 yr,Q1 low
C049465,18,Female,North,73,Premium,65.27,1,1,16-09-2023,783.24,2023,5-10 yr,Q4 high
C049466,39,Female,Central,112,Standard,30.7,0,0,22-10-2024,368.4,2024,5-10 yr,Q3
C049467,48,Male,Central,98,Standard,27.91,1,1,20-12-2024,334.92,2024,5-10 yr,Q3
C049468,24,Male,North,37,Basic,9.44,1,0,23-06-2020,113.28,2020,2-5 yr,Q1 low
C049469,18,Female,South,48,Basic,15.97,2,1,19-11-2023,191.64,2023,2-5 yr,Q2
C049470,52,Female,East,48,Standard,30.72,3,0,22-06-2022,368.64,2022,2-5 yr,Q3
C049471,18,Female,South,2,Basic,5.33,0,0,18-12-2024,63.96,2024,0-6 mo,Q1 low
C049472,37,Female,South,24,Standard,18.73,0,0,18-01-2021,224.76,2021,1-2 yr,Q2
C049473,24,Male,South,50,Standard,25.34,0,0,20-05-2023,304.08,2023,2-5 yr,Q2
C049474,45,Male,North,37,Basic,11.01,1,0,08-07-2022,132.12,2022,2-5 yr,Q1 low
C049475,24,Male,East,112,Standard,38.89,2,0,12-07-2023,466.68,2023,5-10 yr,Q3
C049476,32,Female,North,101,Premium,79.73,2,0,29-03-2023,956.76,2023,5-10 yr,Q4 high
C049477,47,Female,North,107,Basic,14.86,1,0,17-05-2022,178.32,2022,5-10 yr,Q1 low
C049478,34,Female,North,5,Premium,47.08,2,0,27-05-2019,564.96,2019,0-6 mo,Q3
C049479,24,Female,North,21,Basic,15.19,4,1,20-10-2021,182.28,2021,1-2 yr,Q1 low
C049480,58,Female,Central,12,Premium,57.37,1,0,24-05-2020,688.44,2020,6-12 mo,Q4 high
C049481,38,Male,North,117,Basic,5.41,1,0,20-10-2024,64.92,2024,5-10 yr,Q1 low
C049482,39,Male,Central,40,Standard,26.4,1,1,08-12-2020,316.8,2020,2-5 yr,Q3
C049483,37,Male,West,45,Enterprise,160.07,0,0,24-11-2020,1920.84,2020,2-5 yr,Q4 high
C049484,33,Female,East,21,Standard,30.09,3,0,26-10-2023,361.08,2023,1-2 yr,Q3
C049485,48,Female,West,97,Premium,89.72,1,0,20-03-2023,1076.64,2023,5-10 yr,Q4 high
C049486,41,Female,North,55,Standard,37.59,0,0,21-12-2024,451.08,2024,2-5 yr,Q3
C049487,34,Female,West,97,Basic,13.06,2,0,24-08-2022,156.72,2022,5-10 yr,Q1 low
C049488,26,Female,South,14,Enterprise,127.59,1,1,24-12-2024,1531.08,2024,1-2 yr,Q4 high
C049489,39,Female,Central,43,Premium,51.46,1,0,07-04-2023,617.52,2023,2-5 yr,Q4 high
C049490,21,Female,West,36,Basic,8.11,1,0,30-11-2019,97.32,2019,2-5 yr,Q1 low
C049491,29,Female,East,103,Premium,75.44,1,0,29-05-2022,905.28,2022,5-10 yr,Q4 high
C049492,38,Female,North,48,Standard,34.17,2,0,09-06-2019,410.04,2019,2-5 yr,Q3
C049493,46,Female,North,100,Basic,13.45,1,0,15-05-2022,161.4,2022,5-10 yr,Q1 low
C049494,56,Female,Central,40,Standard,31.89,0,0,10-09-2020,382.68,2020,2-5 yr,Q3
C049495,35,Male,North,55,Premium,77.26,0,0,21-09-2024,927.12,2024,2-5 yr,Q4 high
C049496,27,Male,Central,116,Premium,56.04,1,0,05-01-2024,672.48,2024,5-10 yr,Q4 high
C049497,36,Male,South,83,Premium,75.95,1,0,06-06-2019,911.4,2019,5-10 yr,Q4 high
C049498,29,Male,South,87,Premium,53.01,2,0,08-02-2023,636.12,2023,5-10 yr,Q4 high
C049499,22,Prefer not to say,South,74,Premium,48.5,0,0,02-11-2023,582,2023,5-10 yr,Q3
C049500,22,Male,West,78,Premium,96.08,2,0,17-10-2024,1152.96,2024,5-10 yr,Q4 high
C049501,18,Female,East,47,Basic,7.26,2,1,02-05-2019,87.12,2019,2-5 yr,Q1 low
C049502,57,Female,East,49,Standard,22.09,0,0,24-02-2021,265.08,2021,2-5 yr,Q2
C049503,29,Female,South,78,Basic,18.54,2,0,09-10-2021,222.48,2021,5-10 yr,Q2
C049504,34,Male,South,48,Basic,13.84,1,1,20-12-2019,166.08,2019,2-5 yr,Q1 low
C049505,29,Male,Central,61,Enterprise,203.83,1,0,02-01-2020,2445.96,2020,5-10 yr,Q4 high
C049506,31,Female,Central,71,Standard,38.46,0,0,18-02-2019,461.52,2019,5-10 yr,Q3
C049507,25,Male,North,68,Basic,16.44,1,1,05-11-2023,197.28,2023,5-10 yr,Q2
C049508,38,Male,South,59,Standard,23.3,0,0,30-11-2019,279.6,2019,2-5 yr,Q2
C049509,18,Male,Central,32,Basic,14.18,1,0,17-01-2021,170.16,2021,2-5 yr,Q1 low
C049510,22,Male,South,52,Basic,5.16,2,0,24-10-2021,61.92,2021,2-5 yr,Q1 low
C049511,52,Male,South,83,Premium,85.6,1,0,29-11-2019,1027.2,2019,5-10 yr,Q4 high
C049512,39,Male,East,116,Basic,14.31,3,1,09-04-2020,171.72,2020,5-10 yr,Q1 low
C049513,38,Male,South,81,Premium,60.56,0,0,17-07-2019,726.72,2019,5-10 yr,Q4 high
C049514,40,Male,West,32,Basic,9.64,0,0,19-10-2019,115.68,2019,2-5 yr,Q1 low
C049515,31,Female,North,101,Basic,19.4,1,0,26-08-2020,232.8,2020,5-10 yr,Q2
C049516,35,Female,North,73,Basic,13.54,2,0,15-11-2022,162.48,2022,5-10 yr,Q1 low
C049517,43,Female,East,45,Basic,15.57,0,0,05-06-2025,186.84,2025,2-5 yr,Q2
C049518,44,Male,South,58,Basic,17.53,2,0,03-04-2019,210.36,2019,2-5 yr,Q2
C049519,31,Female,South,21,Premium,52.83,0,0,11-01-2022,633.96,2022,1-2 yr,Q4 high
C049520,41,Male,East,107,Standard,20.26,0,0,25-05-2022,243.12,2022,5-10 yr,Q2
C049521,21,Male,Central,88,Premium,89.29,1,0,01-04-2023,1071.48,2023,5-10 yr,Q4 high
C049522,42,Female,South,33,Premium,87.47,1,0,31-05-2022,1049.64,2022,2-5 yr,Q4 high
C049523,32,Female,West,10,Standard,29.39,1,0,13-04-2021,352.68,2021,6-12 mo,Q3
C049524,46,Female,East,90,Premium,50.89,2,1,09-01-2020,610.68,2020,5-10 yr,Q4 high
C049525,27,Female,North,19,Enterprise,165.68,4,0,25-10-2022,1988.16,2022,1-2 yr,Q4 high
C049526,43,Female,South,4,Standard,18.17,0,1,05-04-2020,218.04,2020,0-6 mo,Q2
C049527,27,Unknown,East,106,Standard,25.29,3,0,07-12-2020,303.48,2020,5-10 yr,Q2
C049528,26,Male,Central,21,Basic,14.2,1,0,18-03-2021,170.4,2021,1-2 yr,Q1 low
C049529,29,Male,West,83,Basic,11.79,2,1,26-06-2020,141.48,2020,5-10 yr,Q1 low
C049530,22,Male,West,20,Standard,31.68,0,1,20-04-2019,380.16,2019,1-2 yr,Q3
C049531,18,Female,West,111,Unknown,69.13,0,0,09-12-2019,829.56,2019,5-10 yr,Q4 high
C049532,35,Male,East,9,Premium,63.37,0,0,25-02-2020,760.44,2020,6-12 mo,Q4 high
C049533,39,Female,East,75,Basic,6.35,2,0,09-07-2023,76.2,2023,5-10 yr,Q1 low
C049534,56,Prefer not to say,North,54,Standard,18.7,1,0,01-09-2025,224.4,2025,2-5 yr,Q2
C049535,28,Male,South,68,Premium,47.04,1,0,01-02-2025,564.48,2025,5-10 yr,Q3
C049536,18,Female,East,107,Basic,19.26,1,0,14-03-2019,231.12,2019,5-10 yr,Q2
C049537,36,Female,West,44,Standard,36.52,1,0,19-07-2023,438.24,2023,2-5 yr,Q3
C049538,32,Female,South,22,Basic,8.53,1,0,25-08-2019,102.36,2019,1-2 yr,Q1 low
C049539,26,Male,North,93,Standard,18.73,1,0,23-01-2021,224.76,2021,5-10 yr,Q2
C049540,40,Male,North,94,Basic,5.6,0,0,02-10-2023,67.2,2023,5-10 yr,Q1 low
C049541,39,Male,West,40,Enterprise,213.32,1,0,22-09-2023,2559.84,2023,2-5 yr,Q4 high
C049542,40,Male,Central,29,Basic,13.54,4,0,08-11-2022,162.48,2022,2-5 yr,Q1 low
C049543,37,Female,Central,3,Basic,7.33,0,1,23-05-2024,87.96,2024,0-6 mo,Q1 low
C049544,25,Male,South,30,Basic,8.89,1,0,03-07-2021,106.68,2021,2-5 yr,Q1 low
C049545,29,Male,North,86,Basic,17.62,1,1,31-01-2022,211.44,2022,5-10 yr,Q2
C049546,46,Female,South,118,Standard,23.87,0,0,03-06-2019,286.44,2019,5-10 yr,Q2
C049547,40,Male,East,65,Basic,12.24,0,1,02-12-2019,146.88,2019,5-10 yr,Q1 low
C049548,26,Male,West,94,Enterprise,138.54,1,0,19-09-2023,1662.48,2023,5-10 yr,Q4 high
C049549,28,Male,South,69,Basic,11.72,2,0,09-11-2020,140.64,2020,5-10 yr,Q1 low
C049550,47,Male,West,7,Basic,11.58,0,0,08-02-2023,138.96,2023,6-12 mo,Q1 low
C049551,49,Unknown,Unknown,44,Basic,18.05,0,1,07-05-2020,216.6,2020,2-5 yr,Q2
C049552,35,Male,Central,95,Standard,30.5,3,0,16-03-2021,366,2021,5-10 yr,Q3
C049553,51,Female,West,50,Basic,8.28,0,0,16-10-2022,99.36,2022,2-5 yr,Q1 low
C049554,18,Female,Central,1,Premium,83.96,0,1,08-11-2021,1007.52,2021,0-6 mo,Q4 high
C049555,43,Female,West,85,Basic,17.04,1,1,10-03-2021,204.48,2021,5-10 yr,Q2
C049556,29,Male,South,92,Standard,36.37,2,0,25-10-2021,436.44,2021,5-10 yr,Q3
C049557,31,Male,South,17,Standard,22.54,0,0,04-06-2022,270.48,2022,1-2 yr,Q2
C049558,37,Female,East,7,Basic,7.92,0,0,24-02-2024,95.04,2024,6-12 mo,Q1 low
C049559,26,Female,Central,91,Basic,6.62,1,0,10-06-2020,79.44,2020,5-10 yr,Q1 low
C049560,31,Female,West,79,Standard,18.7,0,0,04-07-2025,224.4,2025,5-10 yr,Q2
C049561,50,Male,Central,63,Basic,18.34,1,0,16-04-2020,220.08,2020,5-10 yr,Q2
C049562,35,Male,South,35,Standard,29.98,1,0,15-01-2025,359.76,2025,2-5 yr,Q3
C049563,54,Male,East,1,Basic,8.28,1,0,15-03-2020,99.36,2020,0-6 mo,Q1 low
C049564,53,Female,Central,88,Standard,21.59,0,0,08-01-2025,259.08,2025,5-10 yr,Q2
C049565,28,Female,North,14,Premium,75.21,2,0,10-02-2019,902.52,2019,1-2 yr,Q4 high
C049566,32,Female,South,116,Premium,80.23,3,0,09-07-2025,962.76,2025,5-10 yr,Q4 high
C049567,34,Female,East,40,Standard,19.94,1,0,10-06-2020,239.28,2020,2-5 yr,Q2
C049568,40,Male,North,105,Premium,46.66,0,0,03-06-2022,559.92,2022,5-10 yr,Q3
C049569,48,Male,South,118,Standard,30.66,0,0,21-03-2021,367.92,2021,5-10 yr,Q3
C049570,31,Non-binary,East,89,Standard,17.03,0,0,30-11-2022,204.36,2022,5-10 yr,Q2
C049571,28,Female,East,34,Standard,19.65,2,0,24-10-2021,235.8,2021,2-5 yr,Q2
C049572,44,Male,North,49,Standard,37.22,0,0,26-01-2020,446.64,2020,2-5 yr,Q3
C049573,18,Female,West,31,Standard,26.52,2,0,18-01-2021,318.24,2021,2-5 yr,Q3
C049574,28,Male,South,22,Standard,26.31,1,0,08-05-2022,315.72,2022,1-2 yr,Q3
C049575,39,Female,West,58,Standard,26.73,1,0,31-03-2025,320.76,2025,2-5 yr,Q3
C049576,37,Male,West,30,Basic,18.74,2,0,23-06-2025,224.88,2025,2-5 yr,Q2
C049577,18,Female,North,89,Premium,82.93,2,0,14-08-2021,995.16,2021,5-10 yr,Q4 high
C049578,23,Male,West,38,Premium,46.08,1,0,23-12-2021,552.96,2021,2-5 yr,Q3
C049579,21,Female,West,71,Standard,27.33,2,1,24-02-2020,327.96,2020,5-10 yr,Q3
C049580,34,Male,West,118,Standard,26.85,0,0,16-06-2025,322.2,2025,5-10 yr,Q3
C049581,33,Female,East,22,Standard,24.42,2,0,11-08-2022,293.04,2022,1-2 yr,Q2
C049582,35,Female,Unknown,18,Basic,16.53,0,0,15-12-2023,198.36,2023,1-2 yr,Q2
C049583,50,Male,Central,61,Premium,54.02,2,,08-08-2021,648.24,2021,5-10 yr,Q4 high
C049584,19,Female,South,81,Premium,90.51,2,0,14-06-2019,1086.12,2019,5-10 yr,Q4 high
C049585,44,Male,Central,24,Basic,5,3,0,23-06-2025,60,2025,1-2 yr,Q1 low
C049586,33,Female,South,120,Basic,8.84,0,0,25-11-2021,106.08,2021,5-10 yr,Q1 low
C049587,45,Male,Central,78,Premium,90.43,0,1,04-03-2020,1085.16,2020,5-10 yr,Q4 high
C049588,45,Male,Central,116,Basic,10.9,0,0,01-12-2022,130.8,2022,5-10 yr,Q1 low
C049589,45,Male,Central,63,Basic,15.2,2,0,18-01-2019,182.4,2019,5-10 yr,Q1 low
C049590,44,Male,East,116,Standard,34.32,2,0,08-04-2025,411.84,2025,5-10 yr,Q3
C049591,19,Female,South,92,Premium,82.63,0,1,17-11-2021,991.56,2021,5-10 yr,Q4 high
C049592,27,Female,Central,91,Premium,67.13,0,1,02-06-2020,805.56,2020,5-10 yr,Q4 high
C049593,33,Unknown,South,29,Standard,26.05,1,0,13-08-2025,312.6,2025,2-5 yr,Q3
C049594,48,Male,South,107,Premium,88.32,2,0,29-05-2023,1059.84,2023,5-10 yr,Q4 high
C049595,48,Female,West,56,Basic,17.3,1,1,08-07-2023,207.6,2023,2-5 yr,Q2
C049596,32,Female,West,4,Basic,19.88,1,1,23-06-2020,238.56,2020,0-6 mo,Q2
C049597,19,Female,East,21,Basic,7.33,1,0,25-02-2019,87.96,2019,1-2 yr,Q1 low
C049598,28,Female,West,14,Standard,22.57,0,1,20-12-2021,270.84,2021,1-2 yr,Q2
C049599,35,Female,West,57,Standard,37.6,1,0,31-12-2019,451.2,2019,2-5 yr,Q3
C049600,41,Male,South,3,Basic,16.45,1,1,08-04-2019,197.4,2019,0-6 mo,Q2
C049601,25,Non-binary,North,88,Basic,10.74,2,1,01-06-2023,128.88,2023,5-10 yr,Q1 low
C049602,55,Male,West,34,Standard,21.91,0,0,16-07-2024,262.92,2024,2-5 yr,Q2
C049603,39,Male,Central,3,Standard,18.86,1,1,21-09-2020,226.32,2020,0-6 mo,Q2
C049604,32,Male,East,3,Basic,15.89,0,0,24-08-2021,190.68,2021,0-6 mo,Q2
C049605,34,Female,Central,104,Premium,68.19,2,0,21-01-2025,818.28,2025,5-10 yr,Q4 high
C049606,44,Female,North,24,Premium,71.85,1,0,07-06-2022,862.2,2022,1-2 yr,Q4 high
C049607,51,Male,West,75,Basic,14.68,1,0,23-02-2021,176.16,2021,5-10 yr,Q1 low
C049608,38,Male,West,52,Premium,69.74,0,0,19-06-2023,836.88,2023,2-5 yr,Q4 high
C049609,23,Male,West,80,Basic,9.17,2,1,05-11-2023,110.04,2023,5-10 yr,Q1 low
