Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date
C037199,35,Female,Ctr,10,Premium,70.76,0,0,11-02-2021
C037200,39, nonbinary  ,West,89,Premium,94.64,1,0,04-05-2022
C037201,31,FEMALE,Central,85,Premium,92.53,4,1,07-08-2021
C037202,18,Male,South,47,Premium,88.6,0,0,08-05-2023
C037203,38,Female,South,62,Enterprise,224.24,1,0,24-09-2024
C037204,42,Female,Central,110,Standard,26.15,1,1,20-11-2024
C037205,33,Male,West,78,gold,99.43,0,0,05-09-2022
C037206,39,M,North,93,Premium,49.22,1,0,23-12-2020
C037207,23,Female,East,100,Basic,17.74,2,0,06-06-2025
C037208,31,Male,North,24,Basic,5.89,0,0,22-07-2021
C037209,28,Male,West,119,Premium,84.34,5,0,22-03-2022
C037210,31,Male,South,107,Basic,12.5,3,1,29-10-2024
C037211,34,Non-binary,Ctr,16,Standard,29.86,1,0,13-09-2021
C037212,31,Male,West,70,PRM,96.79,2,0,03-01-2021
C037213,25,MALE ,South,36,Enterprise,240.26,0,Yes,07-18-2023
C037214,18, fem ,North,36,Enterprise,176.42,0,0,21-03-2019
C037215,38,Male,Central,59,Basic,12.44,3,0,18-09-2021
C037216,31,male,South,9,Standard,32.03,0,0,09-05-2020
C037217,18,Male,   West ,111,Basic,6.66,1,,25-06-2024
C037218,40,MALE ,North,26,Standard,22.84,1,0,26-01-2021
C037219,32,Female,West,47,Standard,19.06,3,0,27-05-2020
C037220,39,Female,Est,53,Basic,13.08,0,0,09-08-2019
C037221,25,Female,North,31,Basic,15.79,1,0,07-05-2024
c037222,55,Female,Central,87,Basic,12.73,2,0,07-07-2021
C037223,32,Female,-,34,Basic,10.97,1,0,30-10-2019
C037224,27,Female,West,34,Basic,19.83,1,0,09-06-2019
C037225,51,Female,North,92,Standard,39.65,0,1,05-05-2020
C037226,30,male,South,27,Enterprise,₹177.77,0,0,18-05-2024
C037227,50,Male,East,107,entry,13.38,0,0,16-09-2021
C037228,27,MALE ,WEST,21,premium,54.65,0,0,05-10-2020
C037229,48,Female,North,93,Basic,5.94,2,0,22-05-2025
C037230,44,Female,East,87,premium,89.16,0,1,08-02-2021
C037231,52,Male,South,43,mid,26.8,5,0,23-01-2021
C037232,0,Non-binary,South,27,Premium,99,2,0,25-01-2022
C037233,35,Female,West,115,Basic,18.45,0,0,30-03-2019
c037234,27,female,West,101,Premium,37.28,0,0,18-06-2020
C037235,21,Female,Central,113, Basic  ,9.17,1,0,17-10-2024
C037236,54,Male,North,21,Basic,13.94,1,0,03-06-2022
C037237,38,Male,South,50,Standard,27.19,0,1,11-02-2024
C037238,29,Male,Central,111,Standard,21.65,0,0,31-07-2022
C037239,32,Female,North,54,Basic,10.69,0,0,21-12-2022
C037240,43,Male,SOUTH,40,Basic,18.69,0,0,12-02-2022
C037241,24,FEMALE,West,110,Basic,5.37,0,0,21-10-2022
C037242,39,Non-binary,Central,112,Basic,17.9,2,0,27-07-2023
C037243,42,Male,North,78,mid,36.74,3,0,30-07-2022 00:00
C037244,26,Female,South,98,Premium,36.79,3,No,22-11-2021
C037245,33,Male,South,53,Basic,16.92,0,1,08-01-2023
C037246,44,Female,East,82,STD,25.25,3,0,14-05-2025
C037247,25,Male,North,31,Standard,18.66,2,1,05-09-2023
C037248,31,Male,North,68,Premium,36.09,2,1,30-01-2024
C037249,47,Female,North,84,Premium,43.68,1,0,27-06-2022
C037250,36,Male,East,20,Basic,6.95,2,0,04-08-2023
C037251,45,Male,Central,120,gold,53.52,2,0,24-12-2023
C037252,56,Female,North,9,Basic,9.03,0,0,20-04-2020
C037253,40,male,Central,47,Standard,28.07,2,0,17-03-2022
C037254,41,Male,East,86,Basic,6.9,0,0,25-08-2023
C037255,34,Female,North,5,Standard,32.23,0,0,18-08-2024
C037256,27,M,Central,93,premium,₹65.94,0,Yes,10-12-2023
C037257,36,Male,West,57,Premium,62.56,1,0,18-11-2024
C037258,36,Female,East,51,Standard,21.18,3,1,03-03-2020
C037259,35,nonbinary,Central,44,Standard,39.62,1,0,06-05-2019
C037260,34,Female,North,118,Standard,15.01,1,0,27-08-2025
C037261,35,F,North,34,Standard,38.55,2,0,15-10-2019
C037262,18, Non-binary  ,Central,103,gold,76.78,1,0,15-01-2023
C037263,18,Female,South,90, pro ,27.05,4,1,26-10-2019
C037264,36,Female,West,84,Basic,8.1,0,0,05-10-2024
C037265,38,F,North  ,80,Basic,6.66,2,0,23-06-2024
C037266,31,Male,CENTRAL,13,BASIC,5.69,2,0,07-04-2020
C037267,49,Female,South,83,Standard,₹27.25,0,0,06-02-2019
C037268,42,Female,South,120,Premium,₹99.04,0,0,03-05-2021
C037269,41,female,EAST,106,PRM,54.28,1,1,30-05-2025
C037270,31,Male,South,8,Basic,13.56,3,0,18-11-2022
C037271,24,MALE ,South,17,Standard,32.58,3,0,16-07-2022
C037272,42,Female,West,41,Basic,10.12,1,0,24-05-2023
C037273,59,Female,Central,115,Basic,9.86,0,0,28-07-2022
C037274,40,Prefer not to say,Central,92,basic,13.48,0,0,29-09-2021
C037275,22,Male,East,5,Standard,36.13,1,0,21-04-2024
C037276,39,female,Central-,24,Standard,32.88,4,No,31-03-2020
C037277,54,Female, Central-  ,30,standard,21.35,1,Yes,24-12-2019
C037278,33,Male,Nrt,113,Standard,29.54,2,0,09-03-2020
C037279,44,Male,East,47,Premium,54.95,2,0,17-05-2025
C037280,39,Non-binary,West,77,Basic,12.68,1,0,09-06-2024
C037281,41,Female,East,46,Standard,34.6,2,0,04-12-2019
C037282,35,Male,North,25,premium,74.01,0,0,16-11-2022
C037283,35,Male,Nrt,69,Basic,8.13,1,1,09-03-2021
C037284,35,Male,West,84,Standard,35.66,0,1,15-10-2023
C037285,33,Male,North,78,Basic,9.01,1,0,01-11-2023
C037286,33,Female,East,53,Premium,90.13,1,0,07-12-2022
C037287,30,Male,West,99,mid,36.6,2,Yes,20-02-2020
C037288,31,Male,East,19,Standard,25.92,0,1,11-03-2020
C037289,30,Female,South,116,Basic,6.75,0,No,07-06-2022
C037290,22,Female,East,38,Basic,14.51,0,0,15-02-2024
C037291,40,Male,North,104,Standard,15.29,1,0,04-08-2021
C037292,39,male,East,82,Standard,₹38.66,1,0,09-01-2021
C037293,45,F,East,69,STD,26.15,2,0,28-10-2023
C037294,33, Female  , East  ,34,Basic,6.86,2,0,16-06-2022 00:00
C037295,26,F,South,104,Premium,₹53.45,1,0,23-04-2020
c037296,32,Female,West,114,Basic,8.67,1,0,12-02-2020
C037297,48,female,EAST,25,Premium,₹60.28,2,0,07-10-2019
C037298,34,Male,South,38,Basic,7.17,2,Yes,28-05-2024
C037299,33,Female,Central,92,Standard,26.21,1,0,16-07-2024
C037300,56,Male,Central,91,Basic,18.14,3,0,30-06-2021
C037301,29,Female,North,96,Standard,17.14,1,1,14-11-2023
C037302,44,male,South,113,entry,6.7,1,0,14-03-2024
C037303,33,female,Sth,71,Standard,27.22,0,0,20-11-2021 00:00
C037304,38,Female,North,47,Basic,14.31,0,0,07-21-2020
C037305,30,Female,Ctr,89,STD,16.78,1,0,25-10-2019
C037306,38,Female,West,77,mid,20.37,0,1,18-10-2023
C037307,37,Male,North,93,Basic,8.34,3,Yes,17-05-2021
C037308,33,Female,South,15,Standard,30.93,1,1,16-09-2019
C037309,34,Male,East,87,Premium,40.8,1,0,09-06-2022
C037310,27,Male,East,23, pro ,26.49,0,Yes,26-03-2019
C037311,44,Male,West,12,Standard,34.31,4,Yes,04-04-2022
C037312,44,Female,Central,6,gold,43.66,1,No,22-04-2020
C037313,36,Male,Central,61,Premium,88.68,1,1,23-07-2023
C037314,35,Male,Ctr,63,Premium,83.54,3,0,04-12-2020
C037315,30,F,West,15,starter,13.46,2,0,22-09-2024
C037316,31,FEMALE,South,-112,Premium,47.21,2,0,30-05-2019
C037317,32,Female,North,16,Premium,59.93,1,0,27-03-2020
C037318,31,Female,South,64,mid,38.81,1,1,28-05-2020
C037319,40,MALE ,Est,23,Basic,6.85,2,0,13-12-2024
C037320,41,Male,East,81,mid,21.65,0,0,30-03-2021
C037321,21,Female,Est,96,Basic,12.42,0,0,01-04-2022
C037322,48,Male,East,8,Basic,12.82,0,0,30-06-2025
C37323 ,28,Female,East,3,Standard,33.26,1,Yes,24-08-2020
C037324,20,Male,East,52,PRM,94.83,2,Yes,19-05-2020
C037325,36,Female,North,38,Basic,10.68,2,0,02-03-2021
C037326,49,Female,South,50,Premium,48.54,0,0,15-04-2020
C037327,38,Prefer not to say,East,44,Basic,19.08,2,0,02-04-2022
C037328,29,MALE ,South,7,PRM,₹52.61,0,0,28-11-2023
C037329,28,Female,NORTH,82,Basic,17.13,2,0,07-08-2025
C037330,43,Male,North,-104,Enterprise,153.93,2,0,19-02-2025
C037331,30,Male,Ctr,13,Basic,9.9,1,0,10-05-2024
C037332,27,Female,SOUTH,30,Basic,13.28,2,0,14-06-2025
C037333,39,MALE ,East,16,Premium,81.64,0,0,31-05-2022
C037334,34,Male,East,4,Basic,18.36,2,0,14-02-2024
C037335,30,Female,Central,40,mid,36.8,2,0,08-11-2023
C037336,22,Male,Central,82,Basic,7.95,1,1,19-12-2024
C037337,34,Female,East,13,standard,15.54,2,0,10-10-2024
C037338,37,Female,North  ,46,Standard,24.79,2,1,19-04-2021 00:00
C037339,46,Male,North,-4,Enterprise,187.68,1,0,23-04-2020
C037340,35,Male,Central,90,Basic,5.32,2,0,28-09-2022
C037341,54,male,East,16,Premium,₹94.17,2,0,01-05-2023
C037342,53,MALE ,Central,92,Standard,22.88,0,Yes,10-11-2020
C037343,42,Male,South,77,Standard,20.24,1,0,30-07-2023
C037344,42,Female,East,40,Premium,₹46.43,2,Yes,17-07-2019
C037345,44, Prefer-not-to-say  ,EAST,113,gold,49.29,0,0,03-11-2019
C037346,37,Female,West,98,Basic,7.05,1,0,11-08-2020
C037347,26,Female,Central,36,mid,17.84,1,1,04-12-2024
C037348,37,MALE ,Central,33,Premium,₹57.59,1,0,13-09-2019
C037349,35,NB,Ctr,46,Basic,9.93,3,0,16-11-2022
C037350,27,Female, South,3,Basic,16.59,1,0,27-08-2024
C037351,18,Female,East,109,starter,₹15.21,1,0,09-07-2020
C037352,32,Male,South,20,Premium,41.21,1,Yes,03-10-2021
c037353,57,Male,Central,56,Standard,19.16,1,0,14-03-2025
C037354,27,Male,Central,5,Standard,₹39.73,0,0,20-02-2024
C037355,18,Male,East,53,Standard,34.96,2,1,15-07-2022
C037356,25,Male,Central,21,Standard,15.17,3,Yes,06-01-2022
C037357,51,Male,West,92,Basic,19.94,2,0,23-03-2023
C037358,41,Male,East,60,Basic,9.89,2,Yes,19-05-2021
C037359,26,Male,Central,43,Premium,43.4,0,0,10-02-2019
C037360,39,F,North,83,BASIC,9.28,0,0,20-10-2022
C037361,27,Female,Central,88,Premium,68.34,0,0,02-02-2019
C037362,32,Male,East,114,Standard,23.77,3,0,28-12-2022
C037363,33,Male,East,79,STD,19.3,1,0,22-09-2019
C037364,28,female,West,73,Premium,98.43,2,No,23-04-2020
C037365,22,Male,EAST,20,Enterprise,216.31,1,0,10-08-2020
C037366,51,Male,Central-,104,Premium,39.82,0,0,21-07-2021
C037367,32,Male,South,54,Basic,11.41,2,No,07-07-2022
C037368,27,Male,North,20,Standard,37.04,1,1,05-10-2020
C037369,25,Male, Central  ,17,Standard,19.88,0,0,20-01-2021
C037370,38, Female  ,South,44,Enterprise,166.65,2,0,08-04-2020
C037371,18,Female,Central,24,Basic,₹10.76,0,No,05-10-2020
C037372,42, m ,South,25,Premium,92.55,3,No,08-15-2020
C037373,32,Non-binary,West,46,starter,11.63,1,1,16-11-2020
C037374,41,Female,East,116,Standard,32.88,0,1,16-08-2025
C037375,32,Female,SOUTH,120,Basic,16.72,4,0,29-09-2024
C037376,29,Male,Central,90,Basic,8.26,0,0,30-07-2025
C037377,40,Female,South,80,Basic,9.36,0,0,23-09-2019
C037378,18,Male,North,43,Basic,15.65,0,0,20-12-2022
C037379,20,Male,Central-,35,ENT,134.65,1,0,12-04-2023
C037380,35,Female,Central,43,Basic,8.18,0,0,24-04-2024
C037381,30,Female,Nrt,55,Standard,25.18,1,0,15-11-2019
C037382,36,Male,West,116,Premium,75.01,0,0,09-08-2023
C037383,38, fem ,South,25,Basic,11.35,0,1,09-01-2022
C037384,31,Female,East,92,Standard,₹25.77,1,No,18-12-2019
C037385,48,Male,Central,92,starter,19.3,2,0,28-02-2022
C037386,37,Male,North,62,Standard,28.85,2,0,10-09-2019
C037387,29,Female,West,105,Basic,12.65,2,0,01-01-2019
C037388,49,male,West,61,Standard,21.71,1,1,16-05-2025
C037389,49,Female,East,82,Standard,39.82,2,0,22-12-2023
C037390,59,Male,Est,45,Premium,55.23,0,0,26-09-2021
C037391,44,Male,West,53,Premium,73.15,1,0,19-06-2020
C037392,33,Female,Nrt,17,Premium,58.19,2,0,05-03-2020
C037393,32,Female,West,33,Premium,97.62,1,0,14-01-2020
C037394,42,Male,South,60,Enterprise,₹109.08,2,0,19-04-2022
C037395,47,Female,NORTH,21,STD,17.55,0,0,04-11-2019
C037396,18,Non-binary,Central,15,BASIC,17.1,1,0,08-07-2022
C037397,18,Female,NORTH,1,Standard,34.98,3,1,10-03-2025
C037398,25,Female,Est,96,Basic,9.8,2,0,14-01-2025
C037399,30,Male,West,21,starter,₹17.82,2,0,26-06-2021
C037400,29,Female,West,116,STD,31.02,2,0,12-04-2025
C037401,36,Female,North,95,Basic,₹18.31,1,0,03-10-2024
C037402,34,Female,NORTH,4,Premium,53.78,3,0,27-07-2024
C037403,36,MALE ,West,5,Premium,91.97,0,0,18-08-2019
C037404,26,Male,East,78,Basic,14.99,2,1,06-06-2025
C037405,41,Male,East,42,mid,34.67,2,0,02-08-2022
C037406,38,Female,East,53,Standard,₹16.23,1,1,10-05-2021
C037407,33,Male,   West ,112, Premium  ,66.26,0,0,20-05-2025
C037408,29,Male,West,84,Premium,95.93,0,0,01-09-2021
C037409,47,Male,West,15,Standard,34.84,0,0,20-09-2024
C037410,18,Male,West,1,Basic,15.5,1,Yes,07-07-2019
C037411,37,Female,West,82,Enterprise,157.65,2,0,28-05-2024
C037412,47,Female,West,80,premium,76.37,1,0,08-09-2020
C037413,25,Female,West,100,Basic,16.78,1,0,11-02-2025
C037414,45,Female,North,30,Standard,18.35,0,0,03-09-2024
C037415,38,female,South,7,gold,83.41,0,,25-01-2019
C037416,37,Male,West,94,premium,48.65,0,0,06-08-2023
C037417,28,Female,South,39,BASIC,12.93,0,1,06-05-2021
C037418,43,Male,West,47,Basic,9.16,2,Yes,28-03-2025
C037419,20,Female,North,18,Standard,₹34.49,0,0,12-08-2025
C037420,33,Female,West,62,Premium,61.96,0,0,16-07-2024
C037421,18,female,North,2,Premium,69.97,4,1,01-04-2024
C037422,32,MALE ,South,120,Premium,43.29,0,0,26-02-2019
C037423,41,Female,East,54,Basic,16.54,1,1,06-11-2019
C037424,46,Male,Central,43,entry,17.08,1,1,31-08-2019
C037425,26,Female,West,55,Standard,28.48,2,0,01-15-2022
C037426,23,Female,North,54,Basic,15.13,2,0,12-07-2020
C037427,43,Female,West,44,basic,7.89,1,0,31-12-2026
C037428,30,Female,North,101,Premium,92.74,1,1,26-03-2021
C037429,25,Prefer not to say,East,120,Basic,16.86,0,0,16-08-2023
C037430,29,Female,South,28,Standard,15.86,0,0,04-04-2023
C037431,38,Female,West,43,Basic,8.18,1,No,11-05-2019
C037432,49,Female,South,22,Basic,18.41,1,0,08-05-2024
C037433,38,Female,SOUTH,64,Standard,17.11,1,No,19-04-2022
C037434,50,MALE ,North,93,Premium,₹84.03,0,No,31-07-2020
C037435,29,Female,Est,111, pro ,39.86,2,0,28-06-2025
C037436,33,Female,West,62,Premium,67.77,1,1,13-08-2020
C037437,55,M,North,90,Standard,28.72,1,0,23-12-2023
C037438,36,Male,West,113,Basic,12.08,1,No,12-02-2022
C037439,26,Male,Central,108,Basic,6.08,0,Yes,26-12-2022
C037440,35,Male,SOUTH,28,Standard,36.93,0,Yes,04-03-2021
C037441,21,Male,Central,82,Premium,71.67,1,1,06-10-2024
C037442,40,Female,South,98,Premium,66.98,2,,10-03-2025
C037443,29,Male,South,58,Premium,81.65,0,0,03-02-2019
C037444,32,MALE ,South,48,Standard,₹34.07,3,0,03-06-2025
C037445,26,Male,North,111,Standard,37.13,0,0,31-08-2022
c037446,40,FEMALE,Central,13,Standard,₹21.79,1,1,19-04-2023
C037447,36,female, Central-  ,53,Premium,47.52,1,0,24-04-2022
C037448,55,female,North  ,86,entry,17.04,1,0,21-07-2024
C037449,31,Male,West,53,Standard,29.5,0,1,04-03-2025
C037450,34,Female,SOUTH,25,Enterprise,245.35,1,0,09-06-2021
C037451,40,Male,North  ,119,Standard,36.57,1,0,04-02-2022
C037452,35,Male,East,2,gold,82.14,1,1,18-04-2023
C037453,22,Male,North,49, Basic  ,12.54,0,0,05-12-2021
C037454,47,Male,East,83,Enterprise,216.1,0,0,12-01-2019
C037455,19,Male,North,75,Premium,66.02,3,1,01-08-2023
C037456,49,Male,Ctr,97,Premium,80.65,1,0,11-08-2021
C037457,39,Male,North,109,Basic,7.62,3,1,19-01-2019
C037458,25,Female,North,54,Standard,37.7,0,1,09-07-2024
C037459,32,Male,East,101,Premium,64.07,1,Yes,06-04-2024
C037460,18,Male,Central,25,mid,18.92,1,0,17-03-2023
C037461,23,Female,North,111,Basic,5.55,2,0,11-08-2023
C037462,49,Female,Wst,99, pro ,27.76,1,0,12-07-2021
C037463,21,Male,South,6,Standard,32.57,1,0,02-12-2023
C037464,27,Female,Central,11,Basic,9.56,4,0,06-04-2019
C037465,18,Female,Central,107,Premium,₹84.77,1,0,22-11-2021
C037466,30,Male, South,84,starter,12.39,0,0,25-01-2022
C037467,40,FEMALE,West,52,standard,23.09,1,0,31-08-2022
C037468,19,Male,North,101,Basic,13.7,2,0,24-10-2023
C037469,40,Female,West,5,Premium,56.87,1,0,23-06-2020
C037470,40,Male,South,52,STD,₹32.14,1,0,10-09-2024
C037471,44,M,Central,31,Standard,27.08,0,0,29-05-2024
C037472,31,NULL,East,109,STD,15.97,2,0,08-03-2023
C037473,34,Female,Est,18,Basic,5.74,1,No,29-10-2022
C037474,24,Female,South,80,basic,9.09,1,0,09-02-2019
C037475,33,F,West,100, pro ,₹34.08,1,1,05-09-2022
C037476,31,M,East,116,Standard,31.92,1,0,05-09-2024
C037477,33,Male,East,71,Standard,₹25.76,1,Yes,17-05-2023
C037478,41,M,South,29,Standard,18.4,1,0,26-09-2022
C037479,40, m ,   West ,88,premium,85.8,2,1,01-06-2025
C037480,36,MALE ,NORTH,81,Standard,₹16.49,0,0,18-07-2024
C037481,47,Male,East,101,Standard,34.23,4,0,20-03-2019
C037482,18,Female,CENTRAL,120,Premium,50.88,1,No,12-04-2024
C037483,24,Male,West,39,Standard,32.16,1,0,06-07-2023
C037484,21,Female,North,20,Standard,35.13,2,1,07-04-2020
C037485,23,Male,EAST,3,ENT,169.75,1,0,28-06-2019
C037486,31,Female,Sth,78,Basic,19.56,0,1,08-09-2024
C037487,18,Male,North,29,Standard,15.21,0,0,13-10-2024
C037488,24, m ,North,62,BASIC,6.38,4,0,11-06-2022
C037489,51,Male,Ctr,117,Premium,79.48,1,1,12-07-2021
C037490,38,Female,Ctr,56,Standard,32.94,0,0,13-07-2023
C037491,22,Female, South,52,Basic,7.6,1,0,16-09-2021
C037492,44,Male,South,39,Premium,97.68,1,0,11-03-2022
C037493,19,Male,North,55,Standard,29.79,4,1,19-06-2024
C037494,41,Male,SOUTH,78,Standard,38.2,0,0,05-10-2020
C037495,30,Male,Sth,88,Premium,73.41,0,0,07-02-2021
C037496,45,Female,North,89,Enterprise,91.92,3,1,30-03-2025
C037497,33,Female,North,101,BASIC,17.11,1,,25-12-2023
C037498,27,Female,South,9,Premium,58.04,1,0,08-03-2019
C037499,32,Male,South,37,Premium,45.18,0,0,06-09-2024
C037500,38,Female,East,114,STD,₹22.10,0,0,16-12-2022
C037501,41,Non-binary,South,90,Basic,12.57,2,Yes,12-01-2021
c037502,23,Non-binary,Central,8,STD,16.04,1,0,17-04-2024
C037503,42,Female,West,45,Basic,7.77,1,0,09-01-2021
C037504,40,Male,West,120,Basic,₹9.60,1,0,15-06-2025
C037505,24,Male,North,7, pro ,18.78,2,0,31-10-2023
C037506,27,Male,South,1,Premium,41.61,2,1,10-06-2024
C037507,31,Female,East,89,Standard,17.29,1,0,18-03-2024
C037508,47,Female,East,117,Standard,22.99,3,0,08-04-2021
C037509,35,Female,Nrt,5,Standard,26.08,1,No,03-11-2023
C037510,41,Male,South,32,premium,75.98,3,0,13-12-2024
C037511,22,Male,Nrt,100,Premium,52.16,0,1,19-10-2022
C037512,30,Male,Est,8,Standard,22.86,1,1,01-07-2021
C037513,18, fem ,South,83,Premium,50.76,0,0,22-01-2020
C037514,56,Female,Nrt,65,Standard,24.54,2,1,27-10-2024
C037515,26, female  ,East,89,Premium,82.1,2,0,20-05-2019
C037516,40,Female,CENTRAL,103, pro ,₹18.13,0,0,01-03-2025
C037517,56, m ,South,51,mid,16.13,3,1,07-05-2020
C037518,27,Female,North,42, pro ,₹24.50,2,0,29-03-2023
C037519,52,Male,West,21,Standard,25.02,1,1,17-11-2019
C037520,38,Female,WEST,43,Standard,21.47,2,0,07-08-2020
C037521,36,Female,Central,27,Standard,28.63,4,Yes,06-06-2020
C037522,35,Female,West,10,BASIC,16.72,0,0,18-02-2022
C037523,33,Female,North,91,Basic,₹15.12,1,No,16-09-2021
C037524,36,Female,East,77,Standard,33.26,0,0,19-11-2023
C037525,38,Male,East,95,Basic,10.59,1,0,01-04-2025
C037526,53,Male,EAST,13,Premium,58.6,0,1,25-09-2022
C037527,19,Male,East,56,basic,13.72,1,1,29-01-2021
C037528,28,F,West,51,standard,19.66,1,0,01-07-2019
C037529,40,Female,West,65,Basic,6.19,1,1,30-06-2025
C037530,50,Female,Central,44,Premium,57.3,3,0,02-08-2023
C037531,43,Female,NORTH,18,Standard,34.2,3,0,29-10-2022
C037532,22,Female,NORTH,62,Standard,₹38.16,1,0,06-01-2020
C037533,36,Male,Est,29,Premium,68.02,0,0,29-07-2020
C037534,40,Male,South,93,Basic,8.73,0,0,16-02-2021
C037535,51,male,   West ,30,Premium,91.62,2,0,09-08-2021
c037536 ,30,Male,Central,68,Premium,37.55,1,0,05-01-2021
C037537,21,Female,EAST,111,Standard,17.62,2,0,17-10-2020
C037538,37,Female,North,16,Standard,₹28.59,0,0,24-01-2023
C037539,40,Female,Sth,18,Standard,26.59,0,Yes,25-03-2025
C037540,40,Non-binary,North,86,Premium,38.38,1,0,15-04-2020
C037541,34,Female,West,91,Standard,31.34,3,No,07-10-2024
C037542,40,Non-binary, South,8,Standard,21.94,2,0,25-07-2022
C037543,29,Male,East,28,Standard,35.31,0,1,19-09-2019
C037544,31,Male,West,42, pro ,₹28.74,2,1,29-12-2024
C037545,31,Female,North,33,BASIC,9.71,2,1,13-11-2024
C037546,57,Female,Central,48,Basic,13.35,1,0,10-01-2022
C037547,37,Male,East,118,Premium,60.27,1,0,11-08-2024
C037548,43,Prefer-not-to-say,South,26,Standard,29.64,1,0,27-03-2023
C037549,35,Male,North,83,Premium,43.57,3,0,01-02-2023
C037550,20,FEMALE,North,30,Standard,22.59,3,0,19-11-2023
C037551,61,MALE ,East,116,Premium,58.62,1,0,20-07-2020
C037552,34,Female,North,80, pro ,18.58,0,0,04-10-2022
C037553,47,Male,West,30,Corporate,199.07,2,Yes,31-03-2024
C037554,30,Male,Central,85, Standard  ,18.55,0,No,10-03-2022
C037555,18,Male,Est,94,Standard,34.53,0,Yes,04-13-2024
C037556,49, m ,East,27,Basic,13.21,3,No,21-09-2024
C037557,43,Female, South,17,basic,₹18.08,1,1,09-10-2021
C037558,54,Female,East,32,Standard,31.31,0,0,11-04-2023
C037559,33,Female,CENTRAL,83,Standard,34.59,1,0,13-08-2024
C037560,54,Male,South,37,starter,5.44,2,0,25-05-2021
C037561,44,Male,East,38,Standard,34.33,1,0,06-06-2023
C037562,39,Male,South,93,Standard,₹35.31,1,No,23-11-2019
C037563,32,Male, South,47,Basic,₹15.98,0,0,06-05-2021
C037564,48,Female,South,34,Premium,84.95,1,0,11-11-2019
C037565,47,MALE ,East,64,Basic,6.7,0,0,09-01-2025
C037566,50,Female,East,98,Standard,33.53,0,1,08-10-2022
C037567,29,Female,South,74,Basic,₹19.81,1,No,25-09-2021
C037568,37, m ,Central,64,Standard,37.41,2,0,03-04-2021
C037569,32,Male,East,84,Premium,84.1,2,0,24-06-2023
C037570,40,Male,North,15,Premium,78.5,1,No,01-06-2023
C037571,0,Female,North,55,Basic,5,0,0,22-02-2024
C037572,24,Male,North,47,Standard,33.01,2,0,12-01-2025
C037573,43,Male,North,100,Basic,₹15.74,2,0,13-03-2019
C037574,27,Female,North  ,10,Standard,29.16,1,0,09-09-2024
C037575,25,MALE ,North,23,Premium,76.46,0,0,24-08-2024
C037576,37,Male,North,38,Enterprise,113.89,1,0,22-05-2022
C037577,0,Female,North,74,Basic,6.94,3,0,25-11-2020
C037578,35,M,EAST,304,Standard,20.11,1,0,07-03-2021
C037579,49, fem ,East,113,Premium,55.07,2,0,07-01-2023
C037580,35, Female  ,North,7,Basic,7.25,1,0,14-05-2023
C037581,35,Male,West,65,Standard,18.21,3,0,28-09-2019
C037582,46,Male,Central,25,entry,9.97,3,0,16-04-2022
C037583,36,Male,North,33,Basic,10.36,1,0,19-02-2022
C037584,41,Male,East,68,Standard,17.7,1,0,18-09-2019
